log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,project
test_1875.log,PASS,6,7,0,1,1,1,0,exiv2
test_290.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_290.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_290.log,Access Control,3,1,0,0,0,0,0,exiv2
test_290.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_228.log,Symbol/Lookup,3,1,0,1,1,6,0,exiv2
test_228.log,Override/Inheritance,3,1,0,1,1,6,0,exiv2
test_228.log,Syntactic,3,1,0,1,1,6,0,exiv2
test_281.log,Symbol/Lookup,4,5,0,1,1,0,0,exiv2
test_1422.log,Symbol/Lookup,11,4,1,3,3,0,0,exiv2
test_1422.log,Override/Inheritance,11,4,1,3,3,0,0,exiv2
test_1422.log,Abstract-Type Instantiation,11,4,1,3,3,0,0,exiv2
test_1422.log,Syntactic,11,4,1,3,3,0,0,exiv2
test_2168.log,Symbol/Lookup,3,1,0,1,1,1,4,exiv2
test_73.log,Override/Inheritance,18,3,1,2,1,0,0,exiv2
test_73.log,Abstract-Type Instantiation,18,3,1,2,1,0,0,exiv2
test_197.log,Symbol/Lookup,3,1,1,3,3,0,0,exiv2
test_1955.log,Lexical,17,7,0,6,6,0,2,exiv2
test_2188.log,Symbol/Lookup,3,1,0,3,3,0,0,exiv2
test_330.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1644.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_880.log,Symbol/Lookup,3,1,0,0,0,1,0,exiv2
test_1699.log,Symbol/Lookup,9,3,1,1,1,0,7,exiv2
test_1699.log,Syntactic,9,3,1,1,1,0,7,exiv2
test_2164.log,Type Conversion/Reference Binding,6,3,0,1,1,1,3,exiv2
test_1171.log,Symbol/Lookup,14,4,1,2,1,0,0,exiv2
test_1171.log,Override/Inheritance,14,4,1,2,1,0,0,exiv2
test_1171.log,Syntactic,14,4,1,2,1,0,0,exiv2
test_538.log,PASS,9,1,1,1,1,0,1,exiv2
test_872.log,Symbol/Lookup,3,1,0,1,0,0,0,exiv2
test_872.log,Functions/Call Resolution,3,1,0,1,0,0,0,exiv2
test_1913.log,Lexical,10,1,0,3,3,0,2,exiv2
test_560.log,Symbol/Lookup,16,3,0,1,1,5,2,exiv2
test_1627.log,Symbol/Lookup,3,1,0,2,1,4,0,exiv2
test_1627.log,Construction/Initialization,3,1,0,2,1,4,0,exiv2
test_1627.log,Abstract-Type Instantiation,3,1,0,2,1,4,0,exiv2
test_1950.log,Lexical,13,3,0,5,5,0,3,exiv2
test_603.log,Symbol/Lookup,63,24,4,1,1,1,3,exiv2
test_603.log,Abstract-Type Instantiation,63,24,4,1,1,1,3,exiv2
test_256.log,Symbol/Lookup,3,1,0,0,0,1,0,exiv2
test_256.log,This/Non-Static Member/Using Misuse,3,1,0,0,0,1,0,exiv2
test_1293.log,Symbol/Lookup,3,2,0,1,0,0,0,exiv2
test_997.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_997.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_997.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_997.log,Constexpr/Enum/Assert/Literal,3,1,0,0,0,0,0,exiv2
test_1860.log,PASS,8,3,0,3,2,1,2,exiv2
test_1457.log,PASS,3,1,0,1,0,0,0,exiv2
test_1254.log,PASS,3,1,0,1,1,2,1,exiv2
test_1306.log,Symbol/Lookup,3,1,0,0,0,2,0,exiv2
test_287.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_287.log,Override/Inheritance,3,1,0,0,0,0,0,exiv2
test_287.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_2144.log,Lexical,9,7,0,2,2,0,0,exiv2
test_165.log,Symbol/Lookup,5,1,0,1,0,0,0,exiv2
test_165.log,Syntactic,5,1,0,1,0,0,0,exiv2
test_744.log,Incomplete Type,3,2,0,0,0,5,1,exiv2
test_1537.log,PASS,37,14,2,4,3,0,12,exiv2
test_762.log,Symbol/Lookup,3,2,0,1,0,2,0,exiv2
test_762.log,Syntactic,3,2,0,1,0,2,0,exiv2
test_1433.log,Symbol/Lookup,3,1,0,0,0,1,0,exiv2
test_1433.log,Incomplete Type,3,1,0,0,0,1,0,exiv2
test_1433.log,Lexical,3,1,0,0,0,1,0,exiv2
test_1433.log,Abstract-Type Instantiation,3,1,0,0,0,1,0,exiv2
test_960.log,Abstract-Type Instantiation,8,4,1,3,3,0,0,exiv2
test_492.log,Pointer/Reference Misuse,9,3,0,3,3,0,2,exiv2
test_492.log,Abstract-Type Instantiation,9,3,0,3,3,0,2,exiv2
test_1510.log,Symbol/Lookup,3,1,0,3,3,0,0,exiv2
test_1510.log,Type Conversion/Reference Binding,3,1,0,3,3,0,0,exiv2
test_2202.log,Lexical,4,1,0,1,1,0,1,exiv2
test_1843.log,PASS,21,6,1,2,0,0,9,exiv2
test_1530.log,Symbol/Lookup,14,5,1,6,5,0,0,exiv2
test_1530.log,Override/Inheritance,14,5,1,6,5,0,0,exiv2
test_1530.log,Syntactic,14,5,1,6,5,0,0,exiv2
test_663.log,PASS,3,2,0,2,2,0,0,exiv2
test_1262.log,Construction/Initialization,3,1,0,0,0,1,0,exiv2
test_948.log,Symbol/Lookup,12,3,1,1,1,1,0,exiv2
test_697.log,Incomplete Type,3,1,0,2,2,1,0,exiv2
test_638.log,PASS,13,5,1,1,1,1,1,exiv2
test_30.log,PASS,7,2,1,2,2,0,0,exiv2
test_1971.log,Lexical,15,7,1,2,2,1,0,exiv2
test_1484.log,Symbol/Lookup,3,1,0,0,0,1,0,exiv2
test_1484.log,Incomplete Type,3,1,0,0,0,1,0,exiv2
test_1746.log,Symbol/Lookup,19,3,1,7,6,1,5,exiv2
test_1746.log,Incomplete Type,19,3,1,7,6,1,5,exiv2
test_1746.log,Override/Inheritance,19,3,1,7,6,1,5,exiv2
test_1746.log,Abstract-Type Instantiation,19,3,1,7,6,1,5,exiv2
test_1529.log,Symbol/Lookup,3,1,0,3,3,0,0,exiv2
test_1914.log,Lexical,10,1,0,2,2,0,0,exiv2
test_1753.log,Symbol/Lookup,17,3,1,0,0,0,5,exiv2
test_1753.log,Override/Inheritance,17,3,1,0,0,0,5,exiv2
test_1753.log,Syntactic,17,3,1,0,0,0,5,exiv2
test_1753.log,Incomplete Type,17,3,1,0,0,0,5,exiv2
test_1753.log,Construction/Initialization,17,3,1,0,0,0,5,exiv2
test_1753.log,Access Control,17,3,1,0,0,0,5,exiv2
test_449.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_449.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_36.log,Symbol/Lookup,3,1,0,1,1,1,0,exiv2
test_36.log,Override/Inheritance,3,1,0,1,1,1,0,exiv2
test_36.log,Abstract-Type Instantiation,3,1,0,1,1,1,0,exiv2
test_436.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_436.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1034.log,Symbol/Lookup,3,1,0,3,3,0,1,exiv2
test_1034.log,Abstract-Type Instantiation,3,1,0,3,3,0,1,exiv2
test_831.log,Symbol/Lookup,8,2,0,2,2,0,0,exiv2
test_831.log,Abstract-Type Instantiation,8,2,0,2,2,0,0,exiv2
test_831.log,Syntactic,8,2,0,2,2,0,0,exiv2
test_1766.log,Abstract-Type Instantiation,3,1,0,1,0,1,0,exiv2
test_410.log,Symbol/Lookup,12,6,1,2,2,1,2,exiv2
test_410.log,Qualifier/Specifier Missuse,12,6,1,2,2,1,2,exiv2
test_2173.log,Symbol/Lookup,3,1,1,1,1,1,1,exiv2
test_632.log,Symbol/Lookup,6,2,0,2,2,1,1,exiv2
test_1239.log,Symbol/Lookup,17,7,2,2,2,1,3,exiv2
test_1239.log,Access Control,17,7,2,2,2,1,3,exiv2
test_1751.log,Lexical,18,9,2,1,1,0,1,exiv2
test_936.log,Type Conversion/Reference Binding,3,1,0,0,0,0,0,exiv2
test_919.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_919.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_703.log,Type Conversion/Reference Binding,54,9,3,3,2,5,7,exiv2
test_1118.log,PASS,6,2,1,1,0,24,0,exiv2
test_1036.log,Symbol/Lookup,3,1,0,3,3,0,1,exiv2
test_1036.log,Override/Inheritance,3,1,0,3,3,0,1,exiv2
test_1036.log,Functions/Call Resolution,3,1,0,3,3,0,1,exiv2
test_1036.log,Abstract-Type Instantiation,3,1,0,3,3,0,1,exiv2
test_1036.log,Syntactic,3,1,0,3,3,0,1,exiv2
test_1036.log,Templates/Generics,3,1,0,3,3,0,1,exiv2
test_1036.log,Constexpr/Enum/Assert/Literal,3,1,0,3,3,0,1,exiv2
test_1203.log,Symbol/Lookup,7,2,1,2,1,0,1,exiv2
test_1203.log,Override/Inheritance,7,2,1,2,1,0,1,exiv2
test_1203.log,Syntactic,7,2,1,2,1,0,1,exiv2
test_1040.log,Incomplete Type,4,1,0,0,0,0,0,exiv2
test_1921.log,Lexical,22,6,2,2,1,0,1,exiv2
test_1528.log,Symbol/Lookup,7,2,0,6,5,0,0,exiv2
test_571.log,This/Non-Static Member/Using Misuse,3,1,0,0,0,2,0,exiv2
test_7.log,Symbol/Lookup,4,1,0,1,0,0,0,exiv2
test_7.log,Override/Inheritance,4,1,0,1,0,0,0,exiv2
test_7.log,Templates/Generics,4,1,0,1,0,0,0,exiv2
test_7.log,Syntactic,4,1,0,1,0,0,0,exiv2
test_388.log,Symbol/Lookup,3,1,0,0,0,11,0,exiv2
test_388.log,Abstract-Type Instantiation,3,1,0,0,0,11,0,exiv2
test_388.log,Qualifier/Specifier Missuse,3,1,0,0,0,11,0,exiv2
test_388.log,Incomplete Type,3,1,0,0,0,11,0,exiv2
test_388.log,Construction/Initialization,3,1,0,0,0,11,0,exiv2
test_1361.log,Symbol/Lookup,3,1,0,0,0,2,0,exiv2
test_2195.log,Symbol/Lookup,3,1,0,3,3,14,0,exiv2
test_505.log,Symbol/Lookup,7,3,0,3,3,0,0,exiv2
test_505.log,Abstract-Type Instantiation,7,3,0,3,3,0,0,exiv2
test_972.log,Symbol/Lookup,174,65,8,3,2,0,22,exiv2
test_972.log,Override/Inheritance,174,65,8,3,2,0,22,exiv2
test_995.log,Lexical,3,1,0,0,0,0,0,exiv2
test_888.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_888.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1109.log,Symbol/Lookup,13,3,1,2,2,0,3,exiv2
test_1109.log,Override/Inheritance,13,3,1,2,2,0,3,exiv2
test_1094.log,Symbol/Lookup,3,1,0,0,0,9,0,exiv2
test_1094.log,Override/Inheritance,3,1,0,0,0,9,0,exiv2
test_1094.log,Abstract-Type Instantiation,3,1,0,0,0,9,0,exiv2
test_1094.log,Syntactic,3,1,0,0,0,9,0,exiv2
test_1094.log,Incomplete Type,3,1,0,0,0,9,0,exiv2
test_640.log,Symbol/Lookup,3,1,0,0,0,2,0,exiv2
test_735.log,PASS,3,1,0,1,1,0,0,exiv2
test_1856.log,Incomplete Type,5,1,0,2,2,0,2,exiv2
test_1856.log,Symbol/Lookup,5,1,0,2,2,0,2,exiv2
test_933.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_933.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1538.log,Symbol/Lookup,10,4,1,4,3,0,0,exiv2
test_1538.log,Override/Inheritance,10,4,1,4,3,0,0,exiv2
test_1538.log,Abstract-Type Instantiation,10,4,1,4,3,0,0,exiv2
test_1538.log,Syntactic,10,4,1,4,3,0,0,exiv2
test_574.log,This/Non-Static Member/Using Misuse,3,1,0,0,0,1,0,exiv2
test_1788.log,Abstract-Type Instantiation,6,3,1,2,2,1,2,exiv2
test_1314.log,Symbol/Lookup,55,2,1,2,1,4,0,exiv2
test_1314.log,Override/Inheritance,55,2,1,2,1,4,0,exiv2
test_1314.log,Functions/Call Resolution,55,2,1,2,1,4,0,exiv2
test_1314.log,Syntactic,55,2,1,2,1,4,0,exiv2
test_1944.log,Lexical,10,2,0,3,3,0,2,exiv2
test_308.log,Symbol/Lookup,5,2,0,3,2,1,0,exiv2
test_308.log,Override/Inheritance,5,2,0,3,2,1,0,exiv2
test_2163.log,Symbol/Lookup,4,2,0,1,1,3,1,exiv2
test_2163.log,Override/Inheritance,4,2,0,1,1,3,1,exiv2
test_2163.log,This/Non-Static Member/Using Misuse,4,2,0,1,1,3,1,exiv2
test_2163.log,Syntactic,4,2,0,1,1,3,1,exiv2
test_1715.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1715.log,Qualifier/Specifier Missuse,3,1,0,0,0,0,0,exiv2
test_1715.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_1715.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1715.log,Construction/Initialization,3,1,0,0,0,0,0,exiv2
test_2115.log,Lexical,85,23,3,7,7,0,3,exiv2
test_1973.log,PASS,73,25,4,4,2,0,2,exiv2
test_1506.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1506.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1506.log,Override/Inheritance,3,1,0,0,0,0,0,exiv2
test_929.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_929.log,Templates/Generics,3,1,0,0,0,0,0,exiv2
test_929.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1135.log,Operator/Call,3,1,0,2,2,1,0,exiv2
test_1135.log,Type Redefinition/Redeclaration,3,1,0,2,2,1,0,exiv2
test_1937.log,Lexical,14,4,0,5,5,0,3,exiv2
test_1701.log,Symbol/Lookup,3,1,0,1,1,2,0,exiv2
test_1701.log,Type Conversion/Reference Binding,3,1,0,1,1,2,0,exiv2
test_1701.log,Abstract-Type Instantiation,3,1,0,1,1,2,0,exiv2
test_1199.log,Symbol/Lookup,23,3,2,8,3,1,2,exiv2
test_1199.log,Syntactic,23,3,2,8,3,1,2,exiv2
test_584.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1945.log,Lexical,9,2,0,2,2,0,2,exiv2
test_153.log,Symbol/Lookup,11,3,1,1,1,0,0,exiv2
test_153.log,Override/Inheritance,11,3,1,1,1,0,0,exiv2
test_153.log,Construction/Initialization,11,3,1,1,1,0,0,exiv2
test_153.log,Syntactic,11,3,1,1,1,0,0,exiv2
test_942.log,Construction/Initialization,14,8,3,3,3,0,5,exiv2
test_942.log,Abstract-Type Instantiation,14,8,3,3,3,0,5,exiv2
test_878.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_277.log,Symbol/Lookup,3,1,0,0,0,3,0,exiv2
test_277.log,Incomplete Type,3,1,0,0,0,3,0,exiv2
test_1185.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1185.log,Override/Inheritance,3,1,0,0,0,0,0,exiv2
test_1185.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_132.log,Symbol/Lookup,3,1,0,0,0,0,1,exiv2
test_182.log,Symbol/Lookup,7,2,0,3,3,0,0,exiv2
test_182.log,Override/Inheritance,7,2,0,3,3,0,0,exiv2
test_182.log,Functions/Call Resolution,7,2,0,3,3,0,0,exiv2
test_182.log,Syntactic,7,2,0,3,3,0,0,exiv2
test_2025.log,Symbol/Lookup,20,8,0,6,6,0,2,exiv2
test_2025.log,Syntactic,20,8,0,6,6,0,2,exiv2
test_204.log,PASS,18,5,2,3,3,0,2,exiv2
test_2018.log,Lexical,17,9,0,6,6,0,2,exiv2
test_460.log,Lexical,5,2,0,3,3,0,0,exiv2
test_1022.log,Override/Inheritance,18,6,2,3,3,0,5,exiv2
test_399.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_399.log,This/Non-Static Member/Using Misuse,3,1,0,0,0,0,0,exiv2
test_399.log,Access Control,3,1,0,0,0,0,0,exiv2
test_399.log,Abstract-Type Instantiation,3,1,0,0,0,0,0,exiv2
test_1342.log,Symbol/Lookup,5,2,0,0,0,2,0,exiv2
test_286.log,Access Control,3,1,0,0,0,0,0,exiv2
test_286.log,Construction/Initialization,3,1,0,0,0,0,0,exiv2
test_303.log,Symbol/Lookup,30,10,2,4,2,0,7,exiv2
test_1071.log,Symbol/Lookup,7,3,1,0,0,3,3,exiv2
test_1071.log,Override/Inheritance,7,3,1,0,0,3,3,exiv2
test_1071.log,Abstract-Type Instantiation,7,3,1,0,0,3,3,exiv2
test_1071.log,Syntactic,7,3,1,0,0,3,3,exiv2
test_1071.log,Incomplete Type,7,3,1,0,0,3,3,exiv2
test_1623.log,Symbol/Lookup,20,9,1,3,3,0,3,exiv2
test_1623.log,Construction/Initialization,20,9,1,3,3,0,3,exiv2
test_1623.log,Syntactic,20,9,1,3,3,0,3,exiv2
test_52.log,PASS,3,1,0,0,0,1,0,exiv2
test_1045.log,Symbol/Lookup,3,1,0,0,0,1,0,exiv2
test_1045.log,Override/Inheritance,3,1,0,0,0,1,0,exiv2
test_1045.log,Incomplete Type,3,1,0,0,0,1,0,exiv2
test_1045.log,Type Conversion/Reference Binding,3,1,0,0,0,1,0,exiv2
test_1045.log,Access Control,3,1,0,0,0,1,0,exiv2
test_1616.log,Symbol/Lookup,9,7,0,3,3,0,3,exiv2
test_1616.log,Incomplete Type,9,7,0,3,3,0,3,exiv2
test_1616.log,Abstract-Type Instantiation,9,7,0,3,3,0,3,exiv2
test_216.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_216.log,Qualifier/Specifier Missuse,3,1,0,0,0,0,0,exiv2
test_216.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_2147.log,Symbol/Lookup,5,2,1,1,1,0,1,exiv2
test_1500.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1500.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_1500.log,Qualifier/Specifier Missuse,3,1,0,0,0,0,0,exiv2
test_1500.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_800.log,Symbol/Lookup,4,1,0,1,0,0,0,exiv2
test_800.log,Access Control,4,1,0,1,0,0,0,exiv2
test_800.log,Operator/Call,4,1,0,1,0,0,0,exiv2
test_1569.log,Symbol/Lookup,5,1,0,0,0,1,0,exiv2
test_1569.log,Override/Inheritance,5,1,0,0,0,1,0,exiv2
test_1569.log,Syntactic,5,1,0,0,0,1,0,exiv2
test_1578.log,Symbol/Lookup,13,6,1,3,2,0,4,exiv2
test_1578.log,Override/Inheritance,13,6,1,3,2,0,4,exiv2
test_1578.log,Syntactic,13,6,1,3,2,0,4,exiv2
test_1001.log,Symbol/Lookup,5,1,0,3,3,0,0,exiv2
test_1001.log,Abstract-Type Instantiation,5,1,0,3,3,0,0,exiv2
test_1485.log,Symbol/Lookup,3,1,0,0,0,0,1,exiv2
test_1485.log,Qualifier/Specifier Missuse,3,1,0,0,0,0,1,exiv2
test_1485.log,Syntactic,3,1,0,0,0,0,1,exiv2
test_1900.log,Lexical,24,5,2,2,2,3,1,exiv2
test_1996.log,Symbol/Lookup,11,2,0,3,2,0,2,exiv2
test_439.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_439.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_439.log,Access Control,3,1,0,0,0,0,0,exiv2
test_2052.log,Lexical,4,2,0,3,2,0,1,exiv2
test_803.log,Symbol/Lookup,4,1,0,1,1,1,0,exiv2
test_803.log,Abstract-Type Instantiation,4,1,0,1,1,1,0,exiv2
test_1903.log,Lexical,15,5,1,1,1,1,0,exiv2
test_83.log,Abstract-Type Instantiation,14,5,1,2,1,1,0,exiv2
test_522.log,Symbol/Lookup,11,1,1,1,1,0,1,exiv2
test_992.log,Symbol/Lookup,3,1,0,4,2,0,1,exiv2
test_992.log,Override/Inheritance,3,1,0,4,2,0,1,exiv2
test_992.log,Syntactic,3,1,0,4,2,0,1,exiv2
test_2007.log,Lexical,21,8,0,8,8,0,3,exiv2
test_1580.log,Incomplete Type,4,1,0,0,0,0,0,exiv2
test_1580.log,Override/Inheritance,4,1,0,0,0,0,0,exiv2
test_1580.log,Symbol/Lookup,4,1,0,0,0,0,0,exiv2
test_1638.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1638.log,Override/Inheritance,3,1,0,1,1,0,1,exiv2
test_1638.log,Syntactic,3,1,0,1,1,0,1,exiv2
test_366.log,Symbol/Lookup,9,3,0,6,2,0,0,exiv2
test_366.log,Override/Inheritance,9,3,0,6,2,0,0,exiv2
test_1426.log,PASS,7,3,1,1,1,1,0,exiv2
test_150.log,Symbol/Lookup,8,2,1,2,2,0,0,exiv2
test_534.log,Symbol/Lookup,11,1,1,1,1,0,1,exiv2
test_534.log,Construction/Initialization,11,1,1,1,1,0,1,exiv2
test_534.log,Functions/Call Resolution,11,1,1,1,1,0,1,exiv2
test_1079.log,Incomplete Type,4,1,0,0,0,1,2,exiv2
test_1079.log,Override/Inheritance,4,1,0,0,0,1,2,exiv2
test_1079.log,Symbol/Lookup,4,1,0,0,0,1,2,exiv2
test_1079.log,Syntactic,4,1,0,0,0,1,2,exiv2
test_1060.log,Symbol/Lookup,7,1,0,3,1,1,2,exiv2
test_1060.log,Override/Inheritance,7,1,0,3,1,1,2,exiv2
test_1060.log,Abstract-Type Instantiation,7,1,0,3,1,1,2,exiv2
test_1060.log,Syntactic,7,1,0,3,1,1,2,exiv2
test_1668.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1668.log,Incomplete Type,3,1,0,1,1,0,1,exiv2
test_1588.log,PASS,7,3,0,3,3,0,0,exiv2
test_1476.log,PASS,10,4,0,3,2,0,0,exiv2
test_1848.log,PASS,18,5,1,2,0,0,12,exiv2
test_731.log,Symbol/Lookup,4,1,0,1,1,6,1,exiv2
test_616.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_2029.log,Lexical,18,7,0,6,6,0,2,exiv2
test_307.log,Symbol/Lookup,5,2,0,0,0,1,0,exiv2
test_307.log,Abstract-Type Instantiation,5,2,0,0,0,1,0,exiv2
test_876.log,Symbol/Lookup,3,1,0,1,1,0,0,exiv2
test_1724.log,Syntactic,6,3,1,3,3,0,0,exiv2
test_1724.log,Symbol/Lookup,6,3,1,3,3,0,0,exiv2
test_1724.log,Constexpr/Enum/Assert/Literal,6,3,1,3,3,0,0,exiv2
test_452.log,Abstract-Type Instantiation,10,4,0,3,3,0,0,exiv2
test_682.log,Symbol/Lookup,3,2,0,1,0,0,0,exiv2
test_682.log,Qualifier/Specifier Missuse,3,2,0,1,0,0,0,exiv2
test_391.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_391.log,Access Control,3,1,0,0,0,0,0,exiv2
test_2156.log,Symbol/Lookup,5,2,0,1,1,2,1,exiv2
test_2156.log,Access Control,5,2,0,1,1,2,1,exiv2
test_2156.log,Operator/Call,5,2,0,1,1,2,1,exiv2
test_2155.log,Symbol/Lookup,4,1,0,1,1,0,0,exiv2
test_2155.log,Access Control,4,1,0,1,1,0,0,exiv2
test_1639.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1639.log,Operator/Call,3,1,0,1,1,0,1,exiv2
test_339.log,Symbol/Lookup,3,1,0,1,1,0,0,exiv2
test_339.log,Access Control,3,1,0,1,1,0,0,exiv2
test_339.log,Abstract-Type Instantiation,3,1,0,1,1,0,0,exiv2
test_339.log,Syntactic,3,1,0,1,1,0,0,exiv2
test_1777.log,Symbol/Lookup,28,5,2,1,1,1,2,exiv2
test_1777.log,Access Control,28,5,2,1,1,1,2,exiv2
test_1325.log,Symbol/Lookup,4,1,0,1,1,0,2,exiv2
test_1325.log,Qualifier/Specifier Missuse,4,1,0,1,1,0,2,exiv2
test_270.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_270.log,Qualifier/Specifier Missuse,3,1,0,0,0,0,0,exiv2
test_270.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_270.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_738.log,Symbol/Lookup,4,1,0,1,1,1,1,exiv2
test_738.log,Override/Inheritance,4,1,0,1,1,1,1,exiv2
test_738.log,Abstract-Type Instantiation,4,1,0,1,1,1,1,exiv2
test_738.log,Syntactic,4,1,0,1,1,1,1,exiv2
test_738.log,Incomplete Type,4,1,0,1,1,1,1,exiv2
test_338.log,Access Control,3,1,0,1,1,0,0,exiv2
test_338.log,Abstract-Type Instantiation,3,1,0,1,1,0,0,exiv2
test_86.log,Type Conversion/Reference Binding,166,65,8,3,2,0,15,exiv2
test_86.log,Syntactic,166,65,8,3,2,0,15,exiv2
test_1237.log,Symbol/Lookup,7,1,0,2,2,1,3,exiv2
test_1263.log,Symbol/Lookup,3,1,0,0,0,2,0,exiv2
test_1263.log,Construction/Initialization,3,1,0,0,0,2,0,exiv2
test_1367.log,Symbol/Lookup,11,4,2,2,2,4,1,exiv2
test_1367.log,Qualifier/Specifier Missuse,11,4,2,2,2,4,1,exiv2
test_1265.log,Symbol/Lookup,6,2,0,0,0,1,2,exiv2
test_1265.log,Access Control,6,2,0,0,0,1,2,exiv2
test_1265.log,Syntactic,6,2,0,0,0,1,2,exiv2
test_508.log,Symbol/Lookup,8,4,1,3,3,0,0,exiv2
test_508.log,Operator/Call,8,4,1,3,3,0,0,exiv2
test_975.log,Symbol/Lookup,10,2,1,0,0,0,2,exiv2
test_696.log,PASS,3,1,0,1,1,4,2,exiv2
test_1193.log,Incomplete Type,30,16,1,0,0,0,0,exiv2
test_1193.log,Construction/Initialization,30,16,1,0,0,0,0,exiv2
test_1193.log,Access Control,30,16,1,0,0,0,0,exiv2
test_1193.log,Symbol/Lookup,30,16,1,0,0,0,0,exiv2
test_1657.log,Incomplete Type,13,4,1,1,1,0,5,exiv2
test_1657.log,Symbol/Lookup,13,4,1,1,1,0,5,exiv2
test_963.log,Symbol/Lookup,5,3,1,3,3,0,0,exiv2
test_963.log,Override/Inheritance,5,3,1,3,3,0,0,exiv2
test_963.log,Abstract-Type Instantiation,5,3,1,3,3,0,0,exiv2
test_963.log,Syntactic,5,3,1,3,3,0,0,exiv2
test_1468.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1468.log,Syntactic,3,1,0,0,0,0,0,exiv2
test_714.log,Abstract-Type Instantiation,7,2,0,3,3,0,0,exiv2
test_473.log,Symbol/Lookup,3,2,0,3,3,0,2,exiv2
test_473.log,Override/Inheritance,3,2,0,3,3,0,2,exiv2
test_1524.log,Symbol/Lookup,3,1,0,3,3,0,0,exiv2
test_2186.log,Symbol/Lookup,3,1,0,3,3,0,2,exiv2
test_1756.log,Symbol/Lookup,28,12,3,2,1,0,2,exiv2
test_1756.log,Override/Inheritance,28,12,3,2,1,0,2,exiv2
test_1756.log,Abstract-Type Instantiation,28,12,3,2,1,0,2,exiv2
test_1756.log,Syntactic,28,12,3,2,1,0,2,exiv2
test_1756.log,Construction/Initialization,28,12,3,2,1,0,2,exiv2
test_1096.log,Symbol/Lookup,6,2,0,0,0,13,1,exiv2
test_1096.log,Qualifier/Specifier Missuse,6,2,0,0,0,13,1,exiv2
test_1488.log,Symbol/Lookup,4,1,0,2,2,0,0,exiv2
test_1488.log,Syntactic,4,1,0,2,2,0,0,exiv2
test_1934.log,Lexical,21,12,0,8,8,0,3,exiv2
test_1593.log,PASS,15,8,1,3,3,0,3,exiv2
test_881.log,Symbol/Lookup,8,3,1,1,1,0,0,exiv2
test_881.log,Override/Inheritance,8,3,1,1,1,0,0,exiv2
test_881.log,Syntactic,8,3,1,1,1,0,0,exiv2
test_1779.log,Symbol/Lookup,16,4,2,2,1,0,1,exiv2
test_1779.log,Abstract-Type Instantiation,16,4,2,2,1,0,1,exiv2
