log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,project
test_1788.log,Abstract-Type Instantiation,6,3,1,2,2,1,2,exiv2
test_1314.log,PASS,55,2,1,2,1,4,0,exiv2
test_1944.log,Lexical,10,2,0,3,3,0,2,exiv2
test_308.log,Incomplete Type,5,2,0,3,2,1,0,exiv2
test_2163.log,Symbol/Lookup,4,2,0,1,1,3,1,exiv2
test_1715.log,PASS,3,1,0,0,0,0,0,exiv2
test_2115.log,Lexical,85,23,3,7,7,0,3,exiv2
test_1973.log,PASS,73,25,4,4,2,0,2,exiv2
test_1506.log,PASS,3,1,0,0,0,0,0,exiv2
test_929.log,PASS,3,1,0,0,0,0,0,exiv2
test_1135.log,Operator/Call,3,1,0,2,2,1,0,exiv2
test_1937.log,Lexical,14,4,0,5,5,0,3,exiv2
test_1701.log,Incomplete Type,3,1,0,1,1,2,0,exiv2
test_1199.log,PASS,23,3,2,8,3,1,2,exiv2
test_584.log,PASS,3,1,0,0,0,0,0,exiv2
test_1945.log,Lexical,9,2,0,2,2,0,2,exiv2
test_153.log,PASS,11,3,1,1,1,0,0,exiv2
test_942.log,PASS,14,8,3,3,3,0,5,exiv2
test_878.log,PASS,3,1,0,0,0,0,0,exiv2
test_277.log,PASS,3,1,0,0,0,3,0,exiv2
test_1185.log,PASS,3,1,0,0,0,0,0,exiv2
test_132.log,PASS,3,1,0,0,0,0,1,exiv2
test_182.log,PASS,7,2,0,3,3,0,0,exiv2
test_2025.log,Lexical,20,8,0,6,6,0,2,exiv2
test_204.log,Symbol/Lookup,18,5,2,3,3,0,2,exiv2
test_2018.log,Lexical,17,9,0,6,6,0,2,exiv2
test_460.log,PASS,5,2,0,3,3,0,0,exiv2
test_1022.log,Symbol/Lookup,18,6,2,3,3,0,5,exiv2
test_399.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_399.log,Abstract-Type Instantiation,3,1,0,0,0,0,0,exiv2
test_1342.log,Symbol/Lookup,5,2,0,0,0,2,0,exiv2
test_286.log,Type Conversion/Reference Binding,3,1,0,0,0,0,0,exiv2
test_303.log,Incomplete Type,30,10,2,4,2,0,7,exiv2
test_1071.log,Abstract-Type Instantiation,7,3,1,0,0,3,3,exiv2
test_1623.log,PASS,20,9,1,3,3,0,3,exiv2
test_52.log,PASS,3,1,0,0,0,1,0,exiv2
test_1045.log,Construction/Initialization,3,1,0,0,0,1,0,exiv2
test_1045.log,Access Control,3,1,0,0,0,1,0,exiv2
test_1616.log,PASS,9,7,0,3,3,0,3,exiv2
test_216.log,PASS,3,1,0,0,0,0,0,exiv2
test_2147.log,PASS,5,2,1,1,1,0,1,exiv2
test_1500.log,PASS,3,1,0,0,0,0,0,exiv2
test_800.log,PASS,4,1,0,1,0,0,0,exiv2
test_1569.log,Symbol/Lookup,5,1,0,0,0,1,0,exiv2
test_1569.log,Override/Inheritance,5,1,0,0,0,1,0,exiv2
test_1578.log,PASS,13,6,1,3,2,0,4,exiv2
test_1001.log,PASS,5,1,0,3,3,0,0,exiv2
test_1485.log,PASS,3,1,0,0,0,0,1,exiv2
test_1900.log,Lexical,24,5,2,2,2,3,1,exiv2
test_1996.log,Lexical,11,2,0,3,2,0,2,exiv2
test_439.log,PASS,3,1,0,0,0,0,0,exiv2
test_2052.log,PASS,4,2,0,3,2,0,1,exiv2
test_803.log,PASS,4,1,0,1,1,1,0,exiv2
test_1903.log,Lexical,15,5,1,1,1,1,0,exiv2
test_83.log,Override/Inheritance,14,5,1,2,1,1,0,exiv2
test_522.log,PASS,11,1,1,1,1,0,1,exiv2
test_992.log,PASS,3,1,0,4,2,0,1,exiv2
test_2007.log,Lexical,21,8,0,8,8,0,3,exiv2
test_1580.log,PASS,4,1,0,0,0,0,0,exiv2
test_1638.log,Incomplete Type,3,1,0,1,1,0,1,exiv2
test_366.log,Lexical,9,3,0,6,2,0,0,exiv2
test_1426.log,PASS,7,3,1,1,1,1,0,exiv2
test_150.log,PASS,8,2,1,2,2,0,0,exiv2
test_534.log,PASS,11,1,1,1,1,0,1,exiv2
test_1079.log,PASS,4,1,0,0,0,1,2,exiv2
test_1060.log,PASS,7,1,0,3,1,1,2,exiv2
test_1668.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1588.log,PASS,7,3,0,3,3,0,0,exiv2
test_1476.log,PASS,10,4,0,3,2,0,0,exiv2
test_1848.log,PASS,18,5,1,2,0,0,12,exiv2
test_731.log,PASS,4,1,0,1,1,6,1,exiv2
test_616.log,PASS,3,1,0,0,0,0,0,exiv2
test_2029.log,Lexical,18,7,0,6,6,0,2,exiv2
test_307.log,Incomplete Type,5,2,0,0,0,1,0,exiv2
test_876.log,PASS,3,1,0,1,1,0,0,exiv2
test_1724.log,Incomplete Type,6,3,1,3,3,0,0,exiv2
test_1724.log,Symbol/Lookup,6,3,1,3,3,0,0,exiv2
test_452.log,PASS,10,4,0,3,3,0,0,exiv2
test_682.log,PASS,3,2,0,1,0,0,0,exiv2
test_391.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_391.log,Access Control,3,1,0,0,0,0,0,exiv2
test_2156.log,PASS,5,2,0,1,1,2,1,exiv2
test_2155.log,Syntactic,4,1,0,1,1,0,0,exiv2
test_1639.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1639.log,Incomplete Type,3,1,0,1,1,0,1,exiv2
test_339.log,Incomplete Type,3,1,0,1,1,0,0,exiv2
test_1777.log,PASS,28,5,2,1,1,1,2,exiv2
test_1325.log,PASS,4,1,0,1,1,0,2,exiv2
test_270.log,Type Redefinition/Redeclaration,3,1,0,0,0,0,0,exiv2
test_738.log,PASS,4,1,0,1,1,1,1,exiv2
test_338.log,Symbol/Lookup,3,1,0,1,1,0,0,exiv2
test_338.log,Incomplete Type,3,1,0,1,1,0,0,exiv2
test_86.log,PASS,166,65,8,3,2,0,15,exiv2
test_1237.log,Symbol/Lookup,7,1,0,2,2,1,3,exiv2
test_1263.log,PASS,3,1,0,0,0,2,0,exiv2
test_1367.log,Symbol/Lookup,11,4,2,2,2,4,1,exiv2
test_1265.log,Symbol/Lookup,6,2,0,0,0,1,2,exiv2
test_508.log,PASS,8,4,1,3,3,0,0,exiv2
test_975.log,PASS,10,2,1,0,0,0,2,exiv2
test_696.log,PASS,3,1,0,1,1,4,2,exiv2
test_1193.log,PASS,30,16,1,0,0,0,0,exiv2
test_1657.log,Incomplete Type,13,4,1,1,1,0,5,exiv2
test_963.log,PASS,5,3,1,3,3,0,0,exiv2
test_1468.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_714.log,PASS,7,2,0,3,3,0,0,exiv2
test_473.log,PASS,3,2,0,3,3,0,2,exiv2
test_1524.log,Incomplete Type,3,1,0,3,3,0,0,exiv2
test_2186.log,Symbol/Lookup,3,1,0,3,3,0,2,exiv2
test_1756.log,Override/Inheritance,28,12,3,2,1,0,2,exiv2
test_1096.log,PASS,6,2,0,0,0,13,1,exiv2
test_1488.log,PASS,4,1,0,2,2,0,0,exiv2
test_1934.log,Lexical,21,12,0,8,8,0,3,exiv2
test_1593.log,PASS,15,8,1,3,3,0,3,exiv2
test_881.log,Symbol/Lookup,8,3,1,1,1,0,0,exiv2
test_881.log,Override/Inheritance,8,3,1,1,1,0,0,exiv2
test_881.log,Syntactic,8,3,1,1,1,0,0,exiv2
test_1779.log,Abstract-Type Instantiation,16,4,2,2,1,0,1,exiv2
test_847.log,PASS,4,1,0,1,0,0,0,exiv2
test_317.log,Type Conversion/Reference Binding,17,3,0,2,1,1,11,exiv2
test_1376.log,PASS,8,4,0,2,2,1,2,exiv2
test_111.log,PASS,3,1,0,1,0,35,0,exiv2
test_1721.log,Symbol/Lookup,6,3,1,3,3,0,0,exiv2
test_1721.log,Type Conversion/Reference Binding,6,3,1,3,3,0,0,exiv2
test_998.log,PASS,3,1,0,0,0,0,0,exiv2
test_525.log,PASS,7,1,1,1,1,0,1,exiv2
test_1901.log,Lexical,19,4,2,2,2,1,1,exiv2
test_668.log,Symbol/Lookup,3,2,0,0,0,0,1,exiv2
test_747.log,Symbol/Lookup,3,2,0,0,0,0,1,exiv2
test_341.log,Incomplete Type,3,1,0,1,1,0,0,exiv2
test_416.log,Symbol/Lookup,3,1,0,2,2,0,0,exiv2
test_416.log,Incomplete Type,3,1,0,2,2,0,0,exiv2
test_1577.log,PASS,6,3,0,0,0,0,4,exiv2
test_9.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_589.log,PASS,6,1,0,1,0,1,4,exiv2
test_1723.log,PASS,11,5,1,3,3,0,0,exiv2
test_373.log,Incomplete Type,56,17,2,6,2,0,21,exiv2
test_373.log,Type Conversion/Reference Binding,56,17,2,6,2,0,21,exiv2
test_373.log,Construction/Initialization,56,17,2,6,2,0,21,exiv2
test_941.log,PASS,24,15,2,3,3,0,5,exiv2
test_1522.log,PASS,3,1,0,3,3,0,0,exiv2
test_276.log,Symbol/Lookup,3,1,0,0,0,10,0,exiv2
test_276.log,Incomplete Type,3,1,0,0,0,10,0,exiv2
test_1233.log,PASS,7,2,1,2,1,0,0,exiv2
test_187.log,PASS,17,5,2,3,3,0,0,exiv2
test_284.log,PASS,7,3,1,2,0,1,1,exiv2
test_1343.log,Symbol/Lookup,3,1,0,0,0,5,0,exiv2
test_1864.log,PASS,14,2,0,3,1,5,1,exiv2
test_1748.log,Override/Inheritance,14,5,1,2,1,2,1,exiv2
test_1764.log,Symbol/Lookup,3,1,0,0,0,5,1,exiv2
test_1764.log,Abstract-Type Instantiation,3,1,0,0,0,5,1,exiv2
test_1169.log,Incomplete Type,17,13,1,2,1,4,2,exiv2
test_1139.log,PASS,5,1,1,2,2,1,1,exiv2
test_1523.log,Incomplete Type,16,8,1,6,5,0,0,exiv2
test_1523.log,Constexpr/Enum/Assert/Literal,16,8,1,6,5,0,0,exiv2
test_355.log,Incomplete Type,3,1,0,2,2,0,1,exiv2
test_2060.log,Lexical,17,4,1,4,2,0,0,exiv2
test_825.log,PASS,17,11,1,1,1,1,0,exiv2
test_1698.log,Construction/Initialization,3,1,0,1,1,0,1,exiv2
test_2068.log,Lexical,19,6,0,4,2,4,0,exiv2
test_180.log,PASS,8,2,0,3,3,0,1,exiv2
test_2009.log,Lexical,24,12,0,9,9,0,3,exiv2
test_1403.log,Symbol/Lookup,10,4,1,3,3,0,0,exiv2
test_1700.log,PASS,11,2,1,2,2,1,4,exiv2
test_1298.log,Construction/Initialization,3,1,0,2,2,0,0,exiv2
test_42.log,Construction/Initialization,3,1,0,0,0,0,0,exiv2
test_1108.log,PASS,11,4,2,1,1,0,1,exiv2
test_2019.log,Lexical,14,5,0,4,4,0,2,exiv2
test_504.log,PASS,14,7,0,3,3,0,0,exiv2
test_254.log,Incomplete Type,3,1,0,1,1,1,0,exiv2
test_1432.log,PASS,9,3,2,3,3,1,1,exiv2
test_2192.log,PASS,3,1,0,3,3,0,0,exiv2
test_2012.log,Lexical,16,5,0,7,7,0,2,exiv2
test_802.log,Symbol/Lookup,4,1,1,1,0,0,0,exiv2
test_802.log,Type Redefinition/Redeclaration,4,1,1,1,0,0,0,exiv2
test_802.log,Syntactic,4,1,1,1,0,0,0,exiv2
test_368.log,PASS,16,4,1,6,2,0,0,exiv2
test_344.log,Symbol/Lookup,8,3,1,1,1,0,2,exiv2
test_344.log,Incomplete Type,8,3,1,1,1,0,2,exiv2
test_1244.log,PASS,27,9,1,2,2,1,5,exiv2
test_1438.log,Symbol/Lookup,3,1,0,0,0,0,1,exiv2
test_1989.log,Lexical,8,1,0,0,0,0,0,exiv2
test_656.log,PASS,3,1,0,0,0,1,0,exiv2
test_2089.log,PASS,40,13,2,6,2,0,2,exiv2
test_1834.log,PASS,7,7,2,0,0,5,0,exiv2
test_34.log,PASS,4,1,0,1,1,0,0,exiv2
test_1074.log,Incomplete Type,3,1,0,1,1,2,0,exiv2
test_151.log,PASS,4,1,0,0,0,0,0,exiv2
test_1560.log,PASS,3,1,0,1,1,1,1,exiv2
test_75.log,Access Control,3,1,0,0,0,3,0,exiv2
test_1355.log,PASS,3,1,0,0,0,0,0,exiv2
test_780.log,Lexical,3,1,0,0,0,0,0,exiv2
test_725.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_2011.log,Lexical,16,5,0,7,7,0,2,exiv2
test_1895.log,Lexical,37,18,2,4,3,12,0,exiv2
test_1250.log,Symbol/Lookup,4,2,0,1,1,1,1,exiv2
test_1250.log,Construction/Initialization,4,2,0,1,1,1,1,exiv2
test_1268.log,Construction/Initialization,3,1,0,0,0,0,1,exiv2
test_1920.log,Lexical,63,51,2,2,2,1,0,exiv2
test_1080.log,PASS,4,1,0,1,1,2,1,exiv2
test_890.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_283.log,Override/Inheritance,7,2,1,1,1,2,0,exiv2
test_1893.log,Lexical,117,65,6,3,3,2,2,exiv2
test_2109.log,Lexical,8,3,1,1,1,2,0,exiv2
test_1740.log,PASS,7,3,1,0,0,0,4,exiv2
test_559.log,PASS,4,1,0,0,0,0,1,exiv2
test_653.log,PASS,4,1,1,2,1,9,1,exiv2
test_1689.log,PASS,19,3,1,2,2,4,4,exiv2
test_60.log,PASS,3,1,0,0,0,0,1,exiv2
test_1597.log,PASS,14,7,1,3,3,0,3,exiv2
test_459.log,PASS,4,1,0,3,3,0,0,exiv2
test_526.log,PASS,13,1,1,1,1,0,1,exiv2
test_1907.log,Lexical,17,3,0,5,5,0,2,exiv2
test_2095.log,PASS,17,6,1,3,1,0,0,exiv2
test_1585.log,PASS,26,9,2,2,2,1,6,exiv2
test_1619.log,PASS,20,7,1,3,3,0,3,exiv2
test_496.log,Incomplete Type,12,9,0,3,3,0,9,exiv2
test_1475.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_2131.log,Lexical,50,24,2,3,2,1,6,exiv2
test_1112.log,PASS,5,2,0,1,1,8,0,exiv2
test_1302.log,PASS,8,2,1,1,1,49,2,exiv2
test_1889.log,Lexical,12,4,1,4,2,1,0,exiv2
test_1797.log,Symbol/Lookup,9,5,2,2,2,2,0,exiv2
test_249.log,Incomplete Type,3,1,0,1,0,2,0,exiv2
test_249.log,Symbol/Lookup,3,1,0,1,0,2,0,exiv2
test_1147.log,PASS,14,4,2,3,3,1,0,exiv2
test_1110.log,PASS,6,2,0,1,1,1,0,exiv2
test_1713.log,PASS,7,2,1,2,1,0,1,exiv2
test_1205.log,PASS,7,2,0,1,1,0,2,exiv2
test_1115.log,PASS,3,1,0,1,0,15,0,exiv2
test_596.log,PASS,21,3,3,1,1,0,3,exiv2
test_859.log,PASS,4,1,0,1,0,0,0,exiv2
test_1290.log,PASS,3,2,0,0,0,0,0,exiv2
test_875.log,PASS,77,31,3,1,1,0,4,exiv2
test_1870.log,Lexical,8,1,0,0,0,0,2,exiv2
test_1375.log,PASS,18,5,2,1,0,1,0,exiv2
test_2039.log,Lexical,14,5,0,4,4,0,2,exiv2
test_1622.log,PASS,17,8,1,3,3,0,3,exiv2
test_1739.log,PASS,3,1,0,0,0,0,0,exiv2
test_1341.log,Symbol/Lookup,5,3,1,0,0,2,0,exiv2
test_1581.log,PASS,5,1,0,5,4,1,1,exiv2
test_2041.log,Lexical,13,3,0,4,4,0,3,exiv2
test_2090.log,Lexical,4,1,0,0,0,0,0,exiv2
test_364.log,Incomplete Type,4,1,0,6,2,6,0,exiv2
test_364.log,Abstract-Type Instantiation,4,1,0,6,2,6,0,exiv2
test_1018.log,PASS,5,1,0,3,1,6,2,exiv2
test_1294.log,PASS,3,2,0,1,0,0,0,exiv2
test_2113.log,Lexical,152,36,5,5,5,2,8,exiv2
test_1533.log,Incomplete Type,9,4,0,6,5,0,0,exiv2
test_1533.log,Constexpr/Enum/Assert/Literal,9,4,0,6,5,0,0,exiv2
test_1467.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1731.log,PASS,11,4,1,0,0,0,5,exiv2
test_166.log,PASS,7,2,0,1,0,0,0,exiv2
test_136.log,PASS,4,1,0,0,0,0,2,exiv2
test_623.log,Functions/Call Resolution,7,3,1,3,3,0,0,exiv2
test_669.log,PASS,3,2,0,0,0,0,1,exiv2
test_157.log,PASS,4,1,0,1,0,0,0,exiv2
test_1188.log,PASS,7,2,1,2,1,0,0,exiv2
test_2016.log,Lexical,14,5,0,5,5,0,2,exiv2
test_1153.log,PASS,31,2,1,3,2,1,0,exiv2
test_1446.log,Incomplete Type,4,1,0,2,2,0,0,exiv2
test_1446.log,Syntactic,4,1,0,2,2,0,0,exiv2
test_1190.log,PASS,7,1,0,1,0,0,0,exiv2
test_2112.log,Lexical,24,4,2,5,5,2,2,exiv2
test_2154.log,Syntactic,4,1,0,3,3,1,0,exiv2
test_76.log,Functions/Call Resolution,7,1,0,2,1,0,0,exiv2
test_309.log,Incomplete Type,4,2,0,1,1,2,0,exiv2
test_335.log,Incomplete Type,6,2,1,1,1,0,1,exiv2
test_987.log,PASS,3,1,1,0,0,1,1,exiv2
test_2083.log,Lexical,39,13,2,6,2,0,2,exiv2
test_732.log,PASS,3,1,0,1,1,5,0,exiv2
test_488.log,PASS,5,3,0,3,3,0,2,exiv2
test_2084.log,Lexical,42,15,2,6,2,0,3,exiv2
test_1270.log,PASS,15,4,1,2,2,1,1,exiv2
test_1688.log,PASS,19,4,1,2,2,4,4,exiv2
test_838.log,PASS,31,12,2,1,1,0,2,exiv2
test_1643.log,Construction/Initialization,3,1,0,1,1,0,1,exiv2
test_823.log,PASS,19,9,1,1,0,2,3,exiv2
test_1690.log,Incomplete Type,54,13,3,3,3,1,13,exiv2
test_1690.log,Type Conversion/Reference Binding,54,13,3,3,3,1,13,exiv2
test_343.log,Symbol/Lookup,8,4,1,1,1,0,2,exiv2
test_343.log,Incomplete Type,8,4,1,1,1,0,2,exiv2
test_1582.log,PASS,7,2,1,2,1,0,0,exiv2
test_2149.log,PASS,4,1,0,1,1,0,0,exiv2
test_482.log,PASS,8,5,1,3,3,0,0,exiv2
test_19.log,Operator/Call,3,1,0,2,0,0,0,exiv2
test_1398.log,PASS,3,1,0,3,3,0,0,exiv2
test_2026.log,Lexical,18,7,0,6,6,0,2,exiv2
test_93.log,PASS,5,1,0,1,1,0,0,exiv2
test_138.log,PASS,4,1,0,2,2,0,8,exiv2
test_1845.log,Symbol/Lookup,23,7,2,2,0,0,13,exiv2
test_1845.log,Syntactic,23,7,2,2,0,0,13,exiv2
test_1035.log,PASS,3,1,0,3,3,0,1,exiv2
test_1702.log,Incomplete Type,9,2,1,0,0,1,3,exiv2
test_873.log,PASS,8,3,2,1,0,0,0,exiv2
test_1248.log,PASS,6,2,1,1,1,3,2,exiv2
test_1681.log,Symbol/Lookup,3,1,0,2,2,1,1,exiv2
test_2127.log,Lexical,14,5,1,3,2,2,3,exiv2
test_821.log,PASS,16,8,2,2,2,0,2,exiv2
test_206.log,PASS,21,8,2,3,3,0,5,exiv2
test_415.log,PASS,3,1,0,2,2,0,0,exiv2
test_407.log,Incomplete Type,3,1,0,0,0,0,1,exiv2
test_3.log,PASS,8,1,0,1,0,0,1,exiv2
test_142.log,PASS,4,1,0,3,3,0,1,exiv2
test_271.log,PASS,3,1,0,0,0,0,0,exiv2
test_863.log,PASS,47,14,4,1,1,0,4,exiv2
test_1327.log,PASS,3,1,0,0,0,0,1,exiv2
test_356.log,Symbol/Lookup,3,1,0,2,2,0,1,exiv2
test_356.log,Incomplete Type,3,1,0,2,2,0,1,exiv2
test_356.log,This/Non-Static Member/Using Misuse,3,1,0,2,2,0,1,exiv2
test_865.log,Symbol/Lookup,7,1,1,2,2,0,0,exiv2
test_1105.log,PASS,21,9,1,2,1,1,2,exiv2
test_294.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_294.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1032.log,PASS,4,1,0,3,3,0,1,exiv2
test_455.log,PASS,55,20,3,3,3,0,0,exiv2
test_1182.log,Override/Inheritance,3,1,1,3,3,1,0,exiv2
test_1182.log,Abstract-Type Instantiation,3,1,1,3,3,1,0,exiv2
test_1125.log,PASS,6,3,1,3,2,0,1,exiv2
test_1927.log,Lexical,77,31,4,4,4,0,0,exiv2
test_186.log,Symbol/Lookup,7,2,0,3,3,0,0,exiv2
test_186.log,Lexical,7,2,0,3,3,0,0,exiv2
test_409.log,Incomplete Type,9,3,1,0,0,0,2,exiv2
test_390.log,Incomplete Type,3,1,0,0,0,8,0,exiv2
test_390.log,Symbol/Lookup,3,1,0,0,0,8,0,exiv2
test_1179.log,PASS,77,68,1,2,2,1,0,exiv2
test_155.log,PASS,5,1,0,1,0,0,0,exiv2
test_1824.log,PASS,6,2,1,1,1,3,0,exiv2
test_911.log,PASS,3,1,0,0,0,0,0,exiv2
test_1831.log,PASS,3,1,0,1,0,1,0,exiv2
test_1066.log,Override/Inheritance,14,9,1,5,3,0,7,exiv2
test_1066.log,Abstract-Type Instantiation,14,9,1,5,3,0,7,exiv2
test_134.log,Symbol/Lookup,3,1,0,0,0,0,1,exiv2
test_134.log,Override/Inheritance,3,1,0,0,0,0,1,exiv2
test_134.log,Syntactic,3,1,0,0,0,0,1,exiv2
test_755.log,PASS,3,1,0,0,0,1,2,exiv2
test_1733.log,PASS,39,8,2,0,0,0,16,exiv2
test_479.log,Symbol/Lookup,9,4,1,3,3,0,0,exiv2
test_1695.log,Incomplete Type,9,3,1,1,1,2,7,exiv2
test_683.log,PASS,3,2,0,1,0,0,0,exiv2
test_550.log,PASS,67,16,1,1,0,0,5,exiv2
test_576.log,PASS,5,2,1,0,0,0,0,exiv2
test_1773.log,Abstract-Type Instantiation,33,6,2,4,3,2,3,exiv2
test_1319.log,PASS,3,1,0,1,1,0,0,exiv2
test_879.log,PASS,3,1,0,0,0,0,1,exiv2
test_2093.log,Lexical,42,10,2,3,2,0,2,exiv2
test_767.log,PASS,10,3,0,1,1,0,3,exiv2
test_118.log,PASS,5,1,0,1,1,0,1,exiv2
test_361.log,Incomplete Type,3,1,0,0,0,0,1,exiv2
test_124.log,Symbol/Lookup,3,1,0,0,0,51,0,exiv2
test_870.log,PASS,11,2,1,1,0,0,0,exiv2
test_1214.log,PASS,3,1,0,0,0,0,0,exiv2
test_1820.log,Symbol/Lookup,3,1,1,3,3,0,0,exiv2
test_500.log,PASS,5,3,0,3,3,0,0,exiv2
test_2072.log,PASS,56,21,2,6,2,1,2,exiv2
test_1666.log,Symbol/Lookup,4,1,0,1,0,7,1,exiv2
test_1936.log,Lexical,14,4,0,5,5,0,3,exiv2
test_268.log,PASS,3,1,0,0,0,0,0,exiv2
test_82.log,PASS,7,2,1,2,1,0,0,exiv2
test_115.log,PASS,7,2,2,2,0,2,0,exiv2
test_827.log,PASS,3,1,0,1,1,2,0,exiv2
test_1404.log,PASS,3,1,0,3,3,0,1,exiv2
test_830.log,PASS,3,1,0,0,0,2,0,exiv2
test_523.log,PASS,7,1,1,1,1,0,1,exiv2
test_1645.log,Incomplete Type,3,1,0,1,1,0,1,exiv2
test_1791.log,Symbol/Lookup,3,1,0,2,2,0,0,exiv2
test_1791.log,Abstract-Type Instantiation,3,1,0,2,2,0,0,exiv2
test_1811.log,PASS,3,1,0,0,0,0,0,exiv2
test_400.log,Construction/Initialization,8,2,1,0,0,0,2,exiv2
test_2151.log,PASS,8,1,0,1,1,0,0,exiv2
test_2107.log,PASS,27,10,1,7,6,2,0,exiv2
test_957.log,PASS,5,2,0,3,3,0,0,exiv2
test_1752.log,PASS,3,1,0,0,0,0,0,exiv2
test_1617.log,PASS,13,6,1,3,3,0,2,exiv2
test_1364.log,PASS,26,20,1,1,1,2,0,exiv2
test_993.log,PASS,8,4,1,3,3,1,1,exiv2
test_2053.log,PASS,3,2,0,3,2,0,1,exiv2
test_2158.log,PASS,3,1,0,1,1,0,0,exiv2
test_152.log,PASS,4,1,0,0,0,0,2,exiv2
test_665.log,PASS,3,2,0,0,0,2,1,exiv2
test_1608.log,PASS,6,3,0,3,3,0,0,exiv2
test_1877.log,PASS,6,6,0,1,1,1,0,exiv2
test_1825.log,PASS,12,3,1,2,1,2,1,exiv2
test_518.log,PASS,14,1,1,1,1,0,1,exiv2
test_599.log,PASS,5,2,1,0,0,0,1,exiv2
test_501.log,PASS,5,3,0,3,3,0,2,exiv2
test_636.log,PASS,6,3,1,1,1,4,0,exiv2
test_322.log,Incomplete Type,16,3,1,4,4,0,4,exiv2
test_590.log,PASS,12,3,1,2,1,1,0,exiv2
test_681.log,PASS,3,2,0,1,0,0,0,exiv2
test_1459.log,Syntactic,4,1,0,2,2,0,0,exiv2
test_450.log,PASS,5,2,0,3,3,0,0,exiv2
test_1705.log,PASS,15,4,1,1,1,0,10,exiv2
test_1621.log,PASS,14,7,1,3,3,0,3,exiv2
test_32.log,PASS,4,1,0,2,2,0,0,exiv2
test_215.log,Symbol/Lookup,3,1,0,0,0,0,0,exiv2
test_1232.log,PASS,4,1,0,0,0,0,0,exiv2
test_1607.log,Type Redefinition/Redeclaration,69,16,1,3,3,0,0,exiv2
test_1649.log,Incomplete Type,3,1,0,1,1,0,1,exiv2
test_1649.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_1354.log,Incomplete Type,3,1,0,0,0,0,0,exiv2
test_519.log,PASS,19,1,1,1,1,0,1,exiv2
test_1975.log,Lexical,39,10,3,2,2,1,1,exiv2
test_44.log,PASS,3,1,0,0,0,7,0,exiv2
test_874.log,PASS,4,1,0,3,2,0,0,exiv2
test_1152.log,PASS,15,1,1,3,2,1,1,exiv2
test_1051.log,Symbol/Lookup,3,2,0,1,1,2,0,exiv2
test_606.log,PASS,31,5,1,2,1,1,2,exiv2
test_1344.log,Symbol/Lookup,3,1,0,0,0,1,1,exiv2
test_90.log,Symbol/Lookup,3,1,0,1,1,0,1,exiv2
test_657.log,PASS,19,6,1,0,0,0,7,exiv2
test_129.log,PASS,3,1,0,0,0,0,0,exiv2
test_1215.log,PASS,16,4,2,0,0,1,5,exiv2
test_477.log,Symbol/Lookup,8,4,1,3,3,0,0,exiv2
test_33.log,PASS,6,1,0,2,2,0,0,exiv2
test_1289.log,PASS,3,2,0,0,0,5,0,exiv2
test_661.log,Symbol/Lookup,7,2,1,2,1,0,0,exiv2
test_53.log,PASS,12,7,0,1,1,0,0,exiv2
test_1415.log,PASS,5,2,0,3,3,0,0,exiv2
test_2047.log,PASS,10,1,0,1,1,0,0,exiv2
test_1386.log,PASS,31,5,3,3,3,0,0,exiv2
test_914.log,PASS,3,1,0,0,0,0,0,exiv2
test_1516.log,Incomplete Type,7,2,0,6,5,0,0,exiv2
test_2141.log,Lexical,74,35,2,5,2,1,3,exiv2
test_320.log,PASS,40,17,4,4,4,0,7,exiv2
test_1417.log,PASS,3,1,0,3,3,0,1,exiv2
test_1795.log,Abstract-Type Instantiation,3,1,0,0,0,1,0,exiv2
test_1106.log,PASS,6,2,0,2,1,0,1,exiv2
test_1584.log,PASS,28,12,2,2,2,14,6,exiv2
test_786.log,Symbol/Lookup,47,24,1,1,1,12,0,exiv2
test_791.log,Symbol/Lookup,3,1,1,0,0,2,0,exiv2
test_2092.log,Lexical,19,8,1,3,2,0,0,exiv2
test_305.log,Incomplete Type,6,3,1,0,0,4,1,exiv2
test_1861.log,Symbol/Lookup,9,3,0,3,2,0,3,exiv2
test_1861.log,Syntactic,9,3,0,3,2,0,3,exiv2
test_218.log,PASS,8,4,0,0,0,0,4,exiv2
test_1421.log,PASS,3,1,0,3,3,0,1,exiv2
test_648.log,PASS,3,1,0,0,0,2,0,exiv2
test_2055.log,PASS,15,3,1,3,2,0,1,exiv2
test_483.log,PASS,8,5,1,3,3,0,0,exiv2
test_1906.log,PASS,4,1,0,2,2,0,0,exiv2
